generation,generation_best_loss,cumulative_best_loss,convergence,eval_count
1,0.29198456162098013,0.29198456162098013,0.00015414857192675447,225
2,0.29198456162098013,0.29198456162098013,0.0001852810558912332,338
3,0.29198456162098013,0.29198456162098013,0.00021312927105360656,451
4,0.1276083569711158,0.1276083569711158,0.00020702048786885258,564
5,0.1276083569711158,0.1276083569711158,0.00020760116671720077,677
6,0.1276083569711158,0.1276083569711158,0.0002179803195057128,790
7,0.1276083569711158,0.1276083569711158,0.00024320168236749513,903
8,0.11941070364470907,0.11941070364470907,0.0002264311993172332,1016
9,0.11941070364470907,0.11941070364470907,0.00025361204374229105,1129
10,0.11941070364470907,0.11941070364470907,0.00025652241405774113,1242
11,0.11941070364470907,0.11941070364470907,0.0002667245204324563,1355
12,0.10185361135777632,0.10185361135777632,0.0002584929845255346,1468
13,0.10185361135777632,0.10185361135777632,0.0003131332041444179,1581
14,0.10185361135777632,0.10185361135777632,0.00032031083335718483,1694
15,0.0892955707760431,0.0892955707760431,0.0003270583786404566,1807
16,0.06149213745436222,0.06149213745436222,0.00031238619466868514,1920
17,0.06149213745436222,0.06149213745436222,0.0003269205046673759,2033
18,0.06149213745436222,0.06149213745436222,0.0003829038058271443,2146
19,0.06149213745436222,0.06149213745436222,0.00040450574359777563,2259
20,0.06149213745436222,0.06149213745436222,0.00037686971521847754,2372
21,0.06149213745436222,0.06149213745436222,0.00038484437258495764,2485
22,0.06149213745436222,0.06149213745436222,0.00037252730629394755,2598
23,0.06149213745436222,0.06149213745436222,0.0003733014349404784,2711
24,0.06149213745436222,0.06149213745436222,0.00039119985664549175,2824
25,0.054076636273411284,0.054076636273411284,0.00037057733599819365,2937
26,0.054076636273411284,0.054076636273411284,0.0003728262628457495,3050
27,0.054076636273411284,0.054076636273411284,0.0003640521888270552,3163
28,0.054076636273411284,0.054076636273411284,0.00038848878100064684,3276
29,0.054076636273411284,0.054076636273411284,0.00040342310066358665,3389
30,0.054076636273411284,0.054076636273411284,0.00040134901426475285,3502
31,0.054076636273411284,0.054076636273411284,0.0003991883195876947,3615
32,0.054076636273411284,0.054076636273411284,0.0004221814901242467,3728
33,0.054076636273411284,0.054076636273411284,0.0004404511314037439,3841
34,0.04730093516839633,0.04730093516839633,0.00042989611088029706,3954
35,0.04730093516839633,0.04730093516839633,0.0004470598537874751,4067
36,0.04730093516839633,0.04730093516839633,0.0004419296951491488,4180
37,0.04730093516839633,0.04730093516839633,0.00044601068796317373,4293
38,0.04730093516839633,0.04730093516839633,0.0004466669082574563,4406
39,0.04730093516839633,0.04730093516839633,0.00044824021259582954,4519
40,0.04730093516839633,0.04730093516839633,0.0004389829432269436,4632
41,0.04730093516839633,0.04730093516839633,0.00043019849596659144,4745
42,0.04730093516839633,0.04730093516839633,0.0004300423600970286,4858
43,0.04730093516839633,0.04730093516839633,0.0004330561842022118,4971
44,0.04730093516839633,0.04730093516839633,0.00044328478740396447,5084
45,0.04730093516839633,0.04730093516839633,0.0004445863000028056,5197
46,0.0316001790722021,0.0316001790722021,0.00042167068438719695,5310
47,0.0316001790722021,0.0316001790722021,0.0004208763479441592,5423
48,0.0316001790722021,0.0316001790722021,0.00042056488667542715,5536
49,0.0316001790722021,0.0316001790722021,0.0004244744858360765,5649
50,0.0316001790722021,0.0316001790722021,0.00039632804950629055,5762
51,0.0316001790722021,0.0316001790722021,0.000396488464466686,5875
52,0.0316001790722021,0.0316001790722021,0.00041346061668730554,5988
53,0.0316001790722021,0.0316001790722021,0.000443965426597788,6101
54,0.0316001790722021,0.0316001790722021,0.00043707263368455876,6214
55,0.0316001790722021,0.0316001790722021,0.00043420195128062296,6327
56,0.0316001790722021,0.0316001790722021,0.0004347861774377523,6440
57,0.02834556505544521,0.02834556505544521,0.00042793139560047875,6553
58,0.02834556505544521,0.02834556505544521,0.0004363018047599339,6666
59,0.02834556505544521,0.02834556505544521,0.0004611826479190572,6779
60,0.02834556505544521,0.02834556505544521,0.0004551699054617594,6892
61,0.02834556505544521,0.02834556505544521,0.0004673103860576804,7005
62,0.02834556505544521,0.02834556505544521,0.00046622553269435105,7118
63,0.02834556505544521,0.02834556505544521,0.00048674311058558776,7231
64,0.02834556505544521,0.02834556505544521,0.000488802300149672,7344
65,0.02834556505544521,0.02834556505544521,0.0004937874919893707,7457
66,0.02834556505544521,0.02834556505544521,0.0004930709934190659,7570
67,0.02834556505544521,0.02834556505544521,0.000485040990530995,7683
68,0.02834556505544521,0.02834556505544521,0.0005015804890554975,7796
69,0.02834556505544521,0.02834556505544521,0.0005018112102133738,7909
70,0.02834556505544521,0.02834556505544521,0.0004984032905601825,8022
71,0.02834556505544521,0.02834556505544521,0.0004759680288636577,8135
72,0.02834556505544521,0.02834556505544521,0.00047766803328723006,8248
73,0.02834556505544521,0.02834556505544521,0.00047398915862625494,8361
74,0.02834556505544521,0.02834556505544521,0.0004750327032146661,8474
75,0.02834556505544521,0.02834556505544521,0.00047498255250255774,8587
76,0.02834556505544521,0.02834556505544521,0.00047368689511865765,8700
77,0.02834556505544521,0.02834556505544521,0.00047777731231698556,8813
78,0.02834556505544521,0.02834556505544521,0.00048197714775368805,8926
79,0.02834556505544521,0.02834556505544521,0.0004764089352218711,9039
80,0.02834556505544521,0.02834556505544521,0.0004728951628221228,9152
81,0.02834556505544521,0.02834556505544521,0.0004728951628221228,9265
82,0.02834556505544521,0.02834556505544521,0.00046878222425446656,9378
83,0.02834556505544521,0.02834556505544521,0.00046845068573457083,9491
84,0.02834556505544521,0.02834556505544521,0.00046626383731620126,9604
85,0.02834556505544521,0.02834556505544521,0.0004691676097110579,9717
86,0.02834556505544521,0.02834556505544521,0.00046121615511117843,9830
87,0.02834556505544521,0.02834556505544521,0.0004586768127703299,9943
88,0.02834556505544521,0.02834556505544521,0.0004573153252159182,10056
89,0.02834556505544521,0.02834556505544521,0.00045882863069227964,10169
90,0.02834556505544521,0.02834556505544521,0.00044852953996668993,10282
