generation,generation_best_loss,cumulative_best_loss,convergence,eval_count
1,80.14957335149822,80.14957335149822,0.00012738840975085687,181
2,80.14957335149822,80.14957335149822,0.00016248156111420598,272
3,80.14957335149822,80.14957335149822,0.00017589150415483294,363
4,44.226361898644,44.226361898644,0.00018119423803976742,454
5,34.834629633584335,34.834629633584335,0.00016398202702881155,545
6,34.834629633584335,34.834629633584335,0.00016193453783771466,636
7,34.834629633584335,34.834629633584335,0.00015508943429921366,727
8,20.877604905137478,20.877604905137478,0.000162485129358188,818
9,20.877604905137478,20.877604905137478,0.00015425078105448718,909
10,20.877604905137478,20.877604905137478,0.00016520259700598442,1000
11,20.877604905137478,20.877604905137478,0.00015971729766278816,1091
12,18.27671845771444,18.27671845771444,0.0001797095932930883,1182
13,16.785996537911306,16.785996537911306,0.000175988847448396,1273
14,16.785996537911306,16.785996537911306,0.00017834686572153145,1364
15,14.192984183349735,14.192984183349735,0.00018645481993353902,1455
16,14.192984183349735,14.192984183349735,0.0001938410053204398,1546
17,14.192984183349735,14.192984183349735,0.00018681364508405242,1637
18,10.96059230729104,10.96059230729104,0.000167475388017021,1728
19,10.96059230729104,10.96059230729104,0.00017472047713803598,1819
20,10.96059230729104,10.96059230729104,0.00016954689225367637,1910
21,10.96059230729104,10.96059230729104,0.00020203303486353272,2001
22,8.205492954976078,8.205492954976078,0.00020177732870435512,2092
23,4.371537288747181,4.371537288747181,0.00020922329358627435,2183
24,4.371537288747181,4.371537288747181,0.00020487397489906016,2274
25,4.371537288747181,4.371537288747181,0.0002125845077368492,2365
26,4.371537288747181,4.371537288747181,0.00020521099586747366,2456
27,4.371537288747181,4.371537288747181,0.00019504190715198216,2547
28,4.371537288747181,4.371537288747181,0.0002039048742314581,2638
29,4.017493840163799,4.017493840163799,0.0001934420540522574,2729
30,4.017493840163799,4.017493840163799,0.0001860732016170117,2820
31,4.017493840163799,4.017493840163799,0.00018098938519340535,2911
32,3.8837884996711294,3.8837884996711294,0.00018506104685351245,3002
33,2.668069669735049,2.668069669735049,0.00018523143171893906,3093
34,2.668069669735049,2.668069669735049,0.0001795841264999289,3184
35,2.668069669735049,2.668069669735049,0.00017631842316097085,3275
36,2.668069669735049,2.668069669735049,0.00017854967631922712,3366
37,2.668069669735049,2.668069669735049,0.00017460854088963495,3457
38,2.668069669735049,2.668069669735049,0.00017341471452140755,3548
39,2.668069669735049,2.668069669735049,0.00020381330383072196,3639
40,2.668069669735049,2.668069669735049,0.00020064106388143784,3730
41,2.0610160201908436,2.0610160201908436,0.00019308869331532467,3821
42,2.0610160201908436,2.0610160201908436,0.00018726636377468302,3912
43,2.0610160201908436,2.0610160201908436,0.00018159806306050803,4003
44,2.0610160201908436,2.0610160201908436,0.0001748247310458421,4094
45,1.3425012957763354,1.3425012957763354,0.00020485272227368102,4185
