generation,generation_best_loss,cumulative_best_loss,convergence,eval_count
1,64.94290021332823,64.94290021332823,0.0001304935540211331,289
2,56.89464122128336,56.89464122128336,0.00012652662680517267,434
3,45.35315614153679,45.35315614153679,0.00012965535705846434,579
4,32.12591226636353,32.12591226636353,0.00012608060161563365,724
5,32.12591226636353,32.12591226636353,0.00013048120030727774,869
6,23.570016455169593,23.570016455169593,0.00014376045871247227,1014
7,23.570016455169593,23.570016455169593,0.0001405036156501636,1159
8,23.570016455169593,23.570016455169593,0.00013903784317755618,1304
9,23.570016455169593,23.570016455169593,0.00014111476747343725,1449
10,19.322722221628954,19.322722221628954,0.00014976114697001113,1594
11,19.322722221628954,19.322722221628954,0.00014069311891145444,1739
12,19.322722221628954,19.322722221628954,0.00014258557453239294,1884
13,19.322722221628954,19.322722221628954,0.00016143758306971388,2029
14,14.622941809338311,14.622941809338311,0.00015755928441392686,2174
15,10.110775091217365,10.110775091217365,0.00018716522958206512,2319
16,9.66131137256197,9.66131137256197,0.00019709505868682897,2464
17,9.66131137256197,9.66131137256197,0.00020380936974940853,2609
18,5.575952384800934,5.575952384800934,0.00017689744382796193,2754
19,5.400811017416508,5.400811017416508,0.00017091244744669954,2899
20,5.400811017416508,5.400811017416508,0.00018270031372980035,3044
21,5.400811017416508,5.400811017416508,0.0001876416466525981,3189
22,5.160570256152212,5.160570256152212,0.00019357047645233638,3334
23,2.131866003879396,2.131866003879396,0.00018800939783793588,3479
24,2.131866003879396,2.131866003879396,0.00019210478403373384,3624
25,2.131866003879396,2.131866003879396,0.00018380239065138166,3769
26,2.131866003879396,2.131866003879396,0.00018199514461791515,3914
27,0.774737138874908,0.774737138874908,0.00017912007190961258,4059
28,0.774737138874908,0.774737138874908,0.00017967331371697404,4204
29,0.774737138874908,0.774737138874908,0.00015430582820163169,4349
30,0.774737138874908,0.774737138874908,0.00016162339670758465,4494
31,0.774737138874908,0.774737138874908,0.00016711921728250107,4639
32,0.774737138874908,0.774737138874908,0.00015793010525457375,4784
33,0.6661849924878723,0.6661849924878723,0.0001614978444086364,4929
34,0.622410097220586,0.622410097220586,0.00017521547029606324,5074
35,0.5292785473663498,0.5292785473663498,0.00017585415964815125,5219
36,0.5155877304407019,0.5155877304407019,0.00017299015936975213,5364
37,0.5155877304407019,0.5155877304407019,0.00017400802980961042,5509
38,0.5155877304407019,0.5155877304407019,0.00017902951227900698,5654
39,0.5155877304407019,0.5155877304407019,0.00018269089911995202,5799
40,0.4812665558088947,0.4812665558088947,0.00017776456256843147,5944
