generation,generation_best_loss,cumulative_best_loss,convergence,eval_count
1,112.19275982431546,112.19275982431546,0.000139310784840706,289
2,32.974930885346026,32.974930885346026,0.00012046845453679523,434
3,32.974930885346026,32.974930885346026,0.00010383390899475245,579
4,32.974930885346026,32.974930885346026,0.00012641509217667068,724
5,26.25792919677516,26.25792919677516,0.00011937339625341015,869
6,26.25792919677516,26.25792919677516,0.00013562647711596394,1014
7,16.956235207396155,16.956235207396155,0.00012626242160237641,1159
8,11.481648819073168,11.481648819073168,0.0001282449739297256,1304
9,11.481648819073168,11.481648819073168,0.00015727033762021072,1449
10,11.481648819073168,11.481648819073168,0.00014718089930859202,1594
11,8.894860033972206,8.894860033972206,0.0001545222942456312,1739
12,8.894860033972206,8.894860033972206,0.00015087303355891456,1884
13,4.926272438334197,4.926272438334197,0.00013604922937319515,2029
14,4.926272438334197,4.926272438334197,0.0001617830954182562,2174
15,4.926272438334197,4.926272438334197,0.000172787013216944,2319
16,4.926272438334197,4.926272438334197,0.00017166581189570503,2464
17,4.926272438334197,4.926272438334197,0.00017070003742091923,2609
18,4.728030585663744,4.728030585663744,0.00017349747718531665,2754
19,4.728030585663744,4.728030585663744,0.00017252132844679103,2899
20,4.728030585663744,4.728030585663744,0.0002009741905630949,3044
21,3.21557087029922,3.21557087029922,0.00020169558411997269,3189
22,1.515528686933533,1.515528686933533,0.00017331037821329215,3334
23,1.515528686933533,1.515528686933533,0.0001796482276015167,3479
24,1.515528686933533,1.515528686933533,0.00016961590060888044,3624
25,1.515528686933533,1.515528686933533,0.00018615847284417879,3769
26,1.515528686933533,1.515528686933533,0.00019242517133813566,3914
27,1.515528686933533,1.515528686933533,0.00020193784821656696,4059
28,1.515528686933533,1.515528686933533,0.00020202490655701853,4204
29,1.2896216063824315,1.2896216063824315,0.00019053385445939462,4349
30,1.2896216063824315,1.2896216063824315,0.00019208597406307007,4494
31,1.1492780722725586,1.1492780722725586,0.00018909359481975821,4639
32,1.1492780722725586,1.1492780722725586,0.00018831559681683444,4784
33,1.1492780722725586,1.1492780722725586,0.00019464661571733078,4929
34,0.8454324476113357,0.8454324476113357,0.00018932420599143056,5074
35,0.8454324476113357,0.8454324476113357,0.0001935988607332033,5219
36,0.8014174906763164,0.8014174906763164,0.000196376273088626,5364
37,0.45956203359779274,0.45956203359779274,0.0002045502868717285,5509
38,0.45956203359779274,0.45956203359779274,0.00020254013945455004,5654
39,0.45956203359779274,0.45956203359779274,0.00020590931692067094,5799
40,0.45956203359779274,0.45956203359779274,0.00022587901085739206,5944
41,0.45956203359779274,0.45956203359779274,0.00021885059528222863,6089
42,0.2565887641166442,0.2565887641166442,0.00019099583405800556,6234
43,0.2565887641166442,0.2565887641166442,0.00019308636953580024,6379
44,0.2565887641166442,0.2565887641166442,0.00019158410242038854,6524
45,0.2565887641166442,0.2565887641166442,0.00019358178023598863,6669
46,0.2565887641166442,0.2565887641166442,0.00018464928789818514,6814
47,0.2565887641166442,0.2565887641166442,0.00018062531763341402,6959
48,0.15785467358372604,0.15785467358372604,0.00017089596630726926,7104
49,0.15785467358372604,0.15785467358372604,0.0001704922082056711,7249
50,0.15785467358372604,0.15785467358372604,0.00016920174594296298,7394
51,0.15785467358372604,0.15785467358372604,0.0001573727043503816,7539
52,0.15785467358372604,0.15785467358372604,0.00016134291616648017,7684
53,0.15785467358372604,0.15785467358372604,0.0001623926272769426,7829
54,0.14330998312569232,0.14330998312569232,0.00017966089651929698,7974
55,0.14330998312569232,0.14330998312569232,0.0001965007293728648,8119
56,0.14330998312569232,0.14330998312569232,0.0002042941859158316,8264
57,0.11983634638210915,0.11983634638210915,0.00019662276045915135,8409
58,0.11983634638210915,0.11983634638210915,0.00020804438265946827,8554
59,0.11983634638210915,0.11983634638210915,0.00021093578282381305,8699
60,0.11983634638210915,0.11983634638210915,0.00021845690120090948,8844
61,0.11983634638210915,0.11983634638210915,0.00021751965543914526,8989
62,0.11983634638210915,0.11983634638210915,0.00021376816537130468,9134
63,0.11983634638210915,0.11983634638210915,0.00021171131051711005,9279
64,0.11983634638210915,0.11983634638210915,0.00022423587733825758,9424
65,0.11983634638210915,0.11983634638210915,0.0002357863174714887,9569
66,0.11983634638210915,0.11983634638210915,0.00023324942371461902,9714
67,0.11983634638210915,0.11983634638210915,0.00023865187836604625,9859
68,0.11983634638210915,0.11983634638210915,0.0002393743164935676,10004
69,0.07700112048463109,0.07700112048463109,0.0002849519094403627,10149
70,0.07700112048463109,0.07700112048463109,0.0002821685450265675,10294
71,0.07700112048463109,0.07700112048463109,0.00028181053948345093,10439
72,0.07700112048463109,0.07700112048463109,0.00029115894610122305,10584
73,0.07700112048463109,0.07700112048463109,0.00029105296530549643,10729
74,0.07700112048463109,0.07700112048463109,0.0003015771230277925,10874
75,0.07700112048463109,0.07700112048463109,0.0003070740161893393,11019
76,0.07700112048463109,0.07700112048463109,0.0003262543110763216,11164
77,0.07700112048463109,0.07700112048463109,0.0003250763557401378,11309
78,0.07700112048463109,0.07700112048463109,0.0003183620509321952,11454
79,0.07700112048463109,0.07700112048463109,0.00031812716677513935,11599
80,0.07700112048463109,0.07700112048463109,0.0003045744243428267,11744
81,0.07700112048463109,0.07700112048463109,0.00031646745135727373,11889
82,0.07700112048463109,0.07700112048463109,0.00031862110908638126,12034
83,0.07700112048463109,0.07700112048463109,0.00035064499087616443,12179
84,0.07700112048463109,0.07700112048463109,0.00035167904833199566,12324
85,0.0520486315027711,0.0520486315027711,0.00035624504291015193,12469
86,0.0520486315027711,0.0520486315027711,0.0003609509992237684,12614
87,0.05171186493738077,0.05171186493738077,0.0003488269517682098,12759
88,0.05171186493738077,0.05171186493738077,0.0003527945349795126,12904
89,0.05171186493738077,0.05171186493738077,0.00035058438663539224,13049
90,0.05171186493738077,0.05171186493738077,0.00034467455501040954,13194
