generation,generation_best_loss,cumulative_best_loss,convergence,eval_count
1,80.80630610204585,80.80630610204585,0.00012673933653785692,289
2,69.36379400086895,69.36379400086895,0.00014554815380529362,434
3,28.449218109579256,28.449218109579256,0.00015115591360338135,579
4,28.449218109579256,28.449218109579256,0.0001450451118979997,724
5,28.449218109579256,28.449218109579256,0.0001511614631507919,869
6,19.521988641432667,19.521988641432667,0.00015970358447255507,1014
7,19.521988641432667,19.521988641432667,0.00016044196605617526,1159
8,16.441060327526344,16.441060327526344,0.0001831860391760154,1304
9,16.441060327526344,16.441060327526344,0.00019842813705946884,1449
10,16.441060327526344,16.441060327526344,0.00019637015910402728,1594
11,16.441060327526344,16.441060327526344,0.0002065244739309294,1739
12,11.855246537616363,11.855246537616363,0.00021170006215923213,1884
13,9.798021689973503,9.798021689973503,0.00018467961081698094,2029
14,9.798021689973503,9.798021689973503,0.00018912711235300953,2174
15,8.155104913262438,8.155104913262438,0.00017969603724033763,2319
16,8.155104913262438,8.155104913262438,0.0001795651377119367,2464
17,8.155104913262438,8.155104913262438,0.0001760880810330557,2609
18,8.155104913262438,8.155104913262438,0.00018090066032465927,2754
19,3.2258324425142764,3.2258324425142764,0.00017704547075296387,2899
20,3.2258324425142764,3.2258324425142764,0.00017714207511470702,3044
21,2.3032485103921725,2.3032485103921725,0.00018043005481582208,3189
22,2.3032485103921725,2.3032485103921725,0.00019253376069816892,3334
23,2.3032485103921725,2.3032485103921725,0.0002144382732410664,3479
24,2.3032485103921725,2.3032485103921725,0.00020668488004438993,3624
25,2.171314233559908,2.171314233559908,0.00016500931728571577,3769
26,2.171314233559908,2.171314233559908,0.00015831048976567048,3914
27,2.171314233559908,2.171314233559908,0.00015725167600097296,4059
28,2.171314233559908,2.171314233559908,0.00018297404156119088,4204
29,2.171314233559908,2.171314233559908,0.0001825881093043894,4349
30,2.171314233559908,2.171314233559908,0.00019629449916431453,4494
31,2.171314233559908,2.171314233559908,0.00019864742599797874,4639
32,2.171314233559908,2.171314233559908,0.00019904348068117554,4784
33,2.171314233559908,2.171314233559908,0.00019785253939350403,4929
34,2.171314233559908,2.171314233559908,0.00019196343929729924,5074
35,2.171314233559908,2.171314233559908,0.00019061504763867414,5219
36,1.529734296729417,1.529734296729417,0.0001880904812587249,5364
37,1.529734296729417,1.529734296729417,0.00019927877341082055,5509
38,1.529734296729417,1.529734296729417,0.00019949025497128172,5654
39,1.529734296729417,1.529734296729417,0.00020523011989596722,5799
40,1.529734296729417,1.529734296729417,0.00020440988599162627,5944
41,1.529734296729417,1.529734296729417,0.00020471830809893645,6089
42,1.529734296729417,1.529734296729417,0.00022676771195788542,6234
43,0.9188978501402197,0.9188978501402197,0.00020822668584892718,6379
44,0.5628588171548442,0.5628588171548442,0.00018206014279999945,6524
45,0.5628588171548442,0.5628588171548442,0.00018475592703573828,6669
46,0.5628588171548442,0.5628588171548442,0.00018625545355386102,6814
47,0.5628588171548442,0.5628588171548442,0.00018906605080199038,6959
48,0.5628588171548442,0.5628588171548442,0.00016579799837437343,7104
49,0.5628588171548442,0.5628588171548442,0.00016958928124092968,7249
50,0.32422213329683836,0.32422213329683836,0.0001693590825694832,7394
51,0.32422213329683836,0.32422213329683836,0.00018448965165615718,7539
52,0.32422213329683836,0.32422213329683836,0.00017070916713649408,7684
53,0.32422213329683836,0.32422213329683836,0.0001672676408424842,7829
54,0.32422213329683836,0.32422213329683836,0.00016464742381198399,7974
55,0.32422213329683836,0.32422213329683836,0.00017025967125000284,8119
56,0.32422213329683836,0.32422213329683836,0.00017249059236891255,8264
57,0.32422213329683836,0.32422213329683836,0.00017511163152845,8409
58,0.32422213329683836,0.32422213329683836,0.00017897441372709852,8554
59,0.2790252675388276,0.2790252675388276,0.0001662453827196939,8699
60,0.2790252675388276,0.2790252675388276,0.00017462039687322152,8844
61,0.2790252675388276,0.2790252675388276,0.0001670433265597693,8989
62,0.2790252675388276,0.2790252675388276,0.0001772851008807936,9134
63,0.2790252675388276,0.2790252675388276,0.0001744432656675911,9279
64,0.2790252675388276,0.2790252675388276,0.00017071634966246943,9424
65,0.2790252675388276,0.2790252675388276,0.00016760429561491806,9569
66,0.2562909096209828,0.2562909096209828,0.0001630201139076114,9714
67,0.2562909096209828,0.2562909096209828,0.00016227848040012544,9859
68,0.2562909096209828,0.2562909096209828,0.0001601987820620096,10004
69,0.1892576449396269,0.1892576449396269,0.00015290670387694424,10149
70,0.1892576449396269,0.1892576449396269,0.00015092385147806903,10294
71,0.1892576449396269,0.1892576449396269,0.00014094735449803723,10439
72,0.1892576449396269,0.1892576449396269,0.00013955503539731388,10584
73,0.1892576449396269,0.1892576449396269,0.0001315657744736845,10729
74,0.1892576449396269,0.1892576449396269,0.0001436557329950098,10874
75,0.1570429599390833,0.1570429599390833,0.0001730266249252389,11019
76,0.1570429599390833,0.1570429599390833,0.00016916615680769674,11164
77,0.1570429599390833,0.1570429599390833,0.00017643247939385352,11309
78,0.1570429599390833,0.1570429599390833,0.00020121816201562793,11454
79,0.1570429599390833,0.1570429599390833,0.0002012682614184128,11599
80,0.1570429599390833,0.1570429599390833,0.00020251348190210357,11744
81,0.1570429599390833,0.1570429599390833,0.00019950632504722252,11889
